snapshot_date,product_id,store_id,stock_on_hand,reorder_point,lead_time_days
2024-12-20,PROD-00178,STORE-015,-1,22,7
2024-12-20,PROD-00286,STORE-015,189,30,5
2024-12-20,PROD-00025,STORE-015,32,30,7
2024-12-20,PROD-00037,STORE-015,55,20,3
2024-12-20,PROD-00082,STORE-015,37,19,5
2024-12-20,PROD-00035,STORE-015,191,18,14
2024-12-20,PROD-00105,STORE-015,109,17,3
2024-12-20,PROD-00094,STORE-015,10,14,14
2024-12-20,PROD-00282,STORE-015,16,19,7
2024-12-20,PROD-00177,STORE-015,126,28,10
2024-12-20,PROD-00133,STORE-015,134,28,7
2024-12-20,PROD-00115,STORE-015,201,22,7
2024-12-20,PROD-00173,STORE-015,118,27,3
2024-12-20,PROD-00016,STORE-015,97,19,10
2024-12-20,PROD-00240,STORE-015,67,19,5
2024-12-20,PROD-00093,STORE-015,58,23,3
2024-12-20,PROD-00172,STORE-015,183,21,10
2024-12-20,PROD-00034,STORE-015,205,23,3
2024-12-20,PROD-00145,STORE-015,103,25,7
2024-12-20,PROD-00096,STORE-015,189,24,3
2024-12-20,PROD-00197,STORE-015,140,18,5
2024-12-20,PROD-00170,STORE-015,50,13,14
2024-12-20,PROD-00193,STORE-015,155,17,5
2024-12-20,PROD-00266,STORE-015,38,26,3
2024-12-20,PROD-00212,STORE-015,110,23,10
2024-12-20,PROD-00005,STORE-015,89,17,5
2024-12-20,PROD-00195,STORE-015,145,25,7
2024-12-20,PROD-00256,STORE-015,189,12,7
2024-12-20,PROD-00086,STORE-015,50,20,3
2024-12-20,PROD-00012,STORE-015,56,22,3
2024-12-20,PROD-00218,STORE-016,103,22,5
2024-12-20,PROD-00050,STORE-016,116,11,5
2024-12-20,PROD-00127,STORE-016,82,26,5
2024-12-20,PROD-00214,STORE-016,43,24,14
2024-12-20,PROD-00090,STORE-016,42,23,10
2024-12-20,PROD-00134,STORE-016,-30,11,7
2024-12-20,PROD-00030,STORE-016,62,26,3
2024-12-20,PROD-00215,STORE-016,26,21,10
2024-12-20,PROD-00084,STORE-016,88,19,14
2024-12-20,PROD-00284,STORE-016,146,12,10
2024-12-20,PROD-00242,STORE-016,122,16,10
2024-12-20,PROD-00137,STORE-016,48,16,5
2024-12-20,PROD-00091,STORE-016,115,22,5
2024-12-20,PROD-00018,STORE-016,112,19,3
2024-12-20,PROD-00001,STORE-016,110,25,10
2024-12-20,PROD-00083,STORE-016,207,18,10
2024-12-20,PROD-00088,STORE-016,146,27,7
2024-12-20,PROD-00039,STORE-016,120,23,10
2024-12-20,PROD-00121,STORE-016,157,10,7
2024-12-20,PROD-00198,STORE-016,80,11,5
2024-12-20,PROD-00207,STORE-016,15,24,5
2024-12-20,PROD-00223,STORE-016,177,27,3
2024-12-20,PROD-00181,STORE-016,35,10,5
2024-12-20,PROD-00119,STORE-016,196,12,5
2024-12-20,PROD-00203,STORE-016,85,23,3
2024-12-20,PROD-00176,STORE-016,174,17,7
2024-12-20,PROD-00125,STORE-016,153,10,14
2024-12-20,PROD-00221,STORE-016,79,13,5
2024-12-20,PROD-00131,STORE-016,170,20,14
2024-12-20,PROD-00010,STORE-016,173,10,14
2024-12-20,PROD-00228,STORE-016,109,14,3
2024-12-20,PROD-00057,STORE-016,157,20,7
2024-12-20,PROD-00187,STORE-016,53,16,5
2024-12-20,PROD-00153,STORE-016,57,17,3
2024-12-20,PROD-00278,STORE-016,182,28,14
2024-12-20,PROD-00123,STORE-016,113,29,3
2024-12-20,PROD-00248,STORE-016,72,13,5
2024-12-20,PROD-00029,STORE-016,165,19,3
2024-12-20,PROD-00166,STORE-016,98,17,14
2024-12-20,PROD-00300,STORE-016,42,24,14
2024-12-20,PROD-00112,STORE-016,-20,28,14
2024-12-20,PROD-00095,STORE-016,142,29,10
2024-12-20,PROD-00126,STORE-016,162,26,3
2024-12-20,PROD-00075,STORE-016,75,11,5
2024-12-20,PROD-00254,STORE-016,149,20,10
2024-12-20,PROD-00122,STORE-016,109,14,10
2024-12-20,PROD-00068,STORE-016,131,25,10
2024-12-20,PROD-00003,STORE-016,0,16,3
2024-12-20,PROD-00158,STORE-016,112,14,5
2024-12-20,PROD-00184,STORE-016,14,26,7
2024-12-20,PROD-00097,STORE-016,0,29,5
2024-12-20,PROD-00231,STORE-016,22,29,7
2024-12-20,PROD-00080,STORE-016,73,10,7
2024-12-20,PROD-00298,STORE-016,100,10,5
2024-12-20,PROD-00225,STORE-016,62,12,7
2024-12-20,PROD-00179,STORE-016,56,29,3
2024-12-20,PROD-00043,STORE-016,184,27,7
2024-12-20,PROD-00098,STORE-016,183,15,7
2024-12-20,PROD-00024,STORE-016,30,30,3
2024-12-20,PROD-00102,STORE-016,100,22,10
2024-12-20,PROD-00264,STORE-016,189,21,7
2024-12-20,PROD-00071,STORE-016,33,25,14
2024-12-20,PROD-00169,STORE-016,68,15,7
2024-12-20,PROD-00222,STORE-016,46,13,14
2024-12-20,PROD-00236,STORE-016,66,18,7
2024-12-20,PROD-00150,STORE-016,31,10,5
2024-12-20,PROD-00219,STORE-016,112,22,14
2024-12-20,PROD-00276,STORE-016,96,17,10
2024-12-20,PROD-00299,STORE-016,109,27,5
2024-12-20,PROD-00263,STORE-016,119,20,14
2024-12-20,PROD-00178,STORE-016,180,18,10
2024-12-20,PROD-00286,STORE-016,110,22,7
2024-12-20,PROD-00025,STORE-016,135,22,10
2024-12-20,PROD-00037,STORE-016,8,17,3
2024-12-20,PROD-00082,STORE-016,13,26,3
2024-12-20,PROD-00035,STORE-016,134,15,7
2024-12-20,PROD-00105,STORE-016,4,22,7
2024-12-20,PROD-00094,STORE-016,181,13,5
2024-12-20,PROD-00282,STORE-016,213,22,7
2024-12-20,PROD-00177,STORE-016,124,17,10
2024-12-20,PROD-00133,STORE-016,97,28,7
2024-12-20,PROD-00115,STORE-016,178,29,10
2024-12-20,PROD-00173,STORE-016,66,10,5
2024-12-20,PROD-00016,STORE-016,189,26,5
2024-12-20,PROD-00240,STORE-016,27,13,14
2024-12-20,PROD-00093,STORE-016,199,11,3
2024-12-20,PROD-00172,STORE-016,41,21,10
2024-12-20,PROD-00034,STORE-016,93,21,7
2024-12-20,PROD-00145,STORE-016,42,19,3
2024-12-20,PROD-00096,STORE-016,173,29,5
2024-12-20,PROD-00197,STORE-016,147,21,7
2024-12-20,PROD-00170,STORE-016,199,15,10
2024-12-20,PROD-00193,STORE-016,42,17,5
2024-12-20,PROD-00266,STORE-016,31,12,10
2024-12-20,PROD-00212,STORE-016,206,28,14
2024-12-20,PROD-00005,STORE-016,156,24,14
2024-12-20,PROD-00195,STORE-016,185,21,14
2024-12-20,PROD-00256,STORE-016,125,26,10
2024-12-20,PROD-00086,STORE-016,-7,28,10
2024-12-20,PROD-00012,STORE-016,78,15,10
2024-12-20,PROD-00218,STORE-017,52,30,3
2024-12-20,PROD-00050,STORE-017,169,27,10
2024-12-20,PROD-00127,STORE-017,160,20,10
2024-12-20,PROD-00214,STORE-017,35,18,14
2024-12-20,PROD-00090,STORE-017,101,17,7
2024-12-20,PROD-00134,STORE-017,123,22,5
2024-12-20,PROD-00030,STORE-017,199,14,3
2024-12-20,PROD-00215,STORE-017,13,25,10
2024-12-20,PROD-00084,STORE-017,166,30,5
2024-12-20,PROD-00284,STORE-017,119,23,7
2024-12-20,PROD-00242,STORE-017,91,14,10
2024-12-20,PROD-00137,STORE-017,23,22,14
2024-12-20,PROD-00091,STORE-017,135,23,14
2024-12-20,PROD-00018,STORE-017,187,25,10
2024-12-20,PROD-00001,STORE-017,70,29,10
2024-12-20,PROD-00083,STORE-017,38,23,10
2024-12-20,PROD-00088,STORE-017,6,12,7
2024-12-20,PROD-00039,STORE-017,29,17,5
2024-12-20,PROD-00121,STORE-017,79,12,14
2024-12-20,PROD-00198,STORE-017,172,16,5
2024-12-20,PROD-00207,STORE-017,57,29,10
2024-12-20,PROD-00223,STORE-017,28,23,5
2024-12-20,PROD-00181,STORE-017,118,15,14
2024-12-20,PROD-00119,STORE-017,142,13,10
2024-12-20,PROD-00203,STORE-017,83,28,5
2024-12-20,PROD-00176,STORE-017,195,17,7
2024-12-20,PROD-00125,STORE-017,79,29,5
2024-12-20,PROD-00221,STORE-017,145,21,3
2024-12-20,PROD-00131,STORE-017,148,29,5
2024-12-20,PROD-00010,STORE-017,136,10,5
2024-12-20,PROD-00228,STORE-017,117,28,14
2024-12-20,PROD-00057,STORE-017,127,22,10
2024-12-20,PROD-00187,STORE-017,28,15,7
2024-12-20,PROD-00153,STORE-017,32,13,10
2024-12-20,PROD-00278,STORE-017,107,23,5
2024-12-20,PROD-00123,STORE-017,184,24,14
2024-12-20,PROD-00248,STORE-017,58,30,5
2024-12-20,PROD-00029,STORE-017,49,16,3
2024-12-20,PROD-00166,STORE-017,24,30,3
2024-12-20,PROD-00300,STORE-017,10,24,5
2024-12-20,PROD-00112,STORE-017,212,22,3
2024-12-20,PROD-00095,STORE-017,27,29,10
2024-12-20,PROD-00126,STORE-017,45,20,7
2024-12-20,PROD-00075,STORE-017,114,21,3
2024-12-20,PROD-00254,STORE-017,134,21,10
2024-12-20,PROD-00122,STORE-017,186,27,3
2024-12-20,PROD-00068,STORE-017,8,17,5
2024-12-20,PROD-00003,STORE-017,93,18,5
2024-12-20,PROD-00158,STORE-017,124,13,7
2024-12-20,PROD-00184,STORE-017,186,20,5
2024-12-20,PROD-00097,STORE-017,183,11,7
2024-12-20,PROD-00231,STORE-017,24,27,14
2024-12-20,PROD-00080,STORE-017,97,24,3
2024-12-20,PROD-00298,STORE-017,55,16,10
2024-12-20,PROD-00225,STORE-017,70,28,10
2024-12-20,PROD-00179,STORE-017,177,17,5
2024-12-20,PROD-00043,STORE-017,102,12,5
2024-12-20,PROD-00098,STORE-017,148,10,3
2024-12-20,PROD-00024,STORE-017,178,26,7
2024-12-20,PROD-00102,STORE-017,183,13,3
2024-12-20,PROD-00264,STORE-017,81,11,5
2024-12-20,PROD-00071,STORE-017,6,29,10
2024-12-20,PROD-00169,STORE-017,27,11,14
2024-12-20,PROD-00222,STORE-017,141,29,10
2024-12-20,PROD-00236,STORE-017,107,27,7
2024-12-20,PROD-00150,STORE-017,143,28,7
2024-12-20,PROD-00219,STORE-017,82,27,10
2024-12-20,PROD-00276,STORE-017,190,16,3
2024-12-20,PROD-00299,STORE-017,175,12,10
2024-12-20,PROD-00263,STORE-017,38,17,5
2024-12-20,PROD-00178,STORE-017,75,21,14
2024-12-20,PROD-00286,STORE-017,66,28,7
2024-12-20,PROD-00025,STORE-017,180,14,7
2024-12-20,PROD-00037,STORE-017,147,15,7
2024-12-20,PROD-00082,STORE-017,145,13,10
2024-12-20,PROD-00035,STORE-017,198,10,3
2024-12-20,PROD-00105,STORE-017,13,22,7
2024-12-20,PROD-00094,STORE-017,21,19,5
2024-12-20,PROD-00282,STORE-017,140,11,10
2024-12-20,PROD-00177,STORE-017,174,24,10
2024-12-20,PROD-00133,STORE-017,100,26,3
2024-12-20,PROD-00115,STORE-017,125,13,5
2024-12-20,PROD-00173,STORE-017,28,14,5
2024-12-20,PROD-00016,STORE-017,74,18,14
2024-12-20,PROD-00240,STORE-017,168,19,7
2024-12-20,PROD-00093,STORE-017,134,19,7
2024-12-20,PROD-00172,STORE-017,97,25,3
2024-12-20,PROD-00034,STORE-017,112,24,14
2024-12-20,PROD-00145,STORE-017,143,18,14
2024-12-20,PROD-00096,STORE-017,181,19,10
2024-12-20,PROD-00197,STORE-017,59,26,5
2024-12-20,PROD-00170,STORE-017,50,24,10
2024-12-20,PROD-00193,STORE-017,126,11,3
2024-12-20,PROD-00266,STORE-017,108,14,10
2024-12-20,PROD-00212,STORE-017,14,17,14
2024-12-20,PROD-00005,STORE-017,77,19,7
2024-12-20,PROD-00195,STORE-017,33,13,7
2024-12-20,PROD-00256,STORE-017,72,10,14
2024-12-20,PROD-00086,STORE-017,122,15,10
2024-12-20,PROD-00012,STORE-017,183,25,14
2024-12-20,PROD-00218,STORE-018,59,13,10
2024-12-20,PROD-00050,STORE-018,88,23,5
2024-12-20,PROD-00127,STORE-018,209,24,10
2024-12-20,PROD-00214,STORE-018,120,28,10
2024-12-20,PROD-00090,STORE-018,67,10,7
2024-12-20,PROD-00134,STORE-018,160,21,7
2024-12-20,PROD-00030,STORE-018,63,29,5
2024-12-20,PROD-00215,STORE-018,31,22,14
2024-12-20,PROD-00084,STORE-018,13,18,7
2024-12-20,PROD-00284,STORE-018,44,21,14
2024-12-20,PROD-00242,STORE-018,100,29,7
2024-12-20,PROD-00137,STORE-018,98,21,7
2024-12-20,PROD-00091,STORE-018,176,12,5
2024-12-20,PROD-00018,STORE-018,82,13,14
2024-12-20,PROD-00001,STORE-018,22,11,5
2024-12-20,PROD-00083,STORE-018,110,17,10
2024-12-20,PROD-00088,STORE-018,77,28,10
2024-12-20,PROD-00039,STORE-018,53,20,10
2024-12-20,PROD-00121,STORE-018,197,14,14
2024-12-20,PROD-00198,STORE-018,73,30,14
2024-12-20,PROD-00207,STORE-018,135,15,10
2024-12-20,PROD-00223,STORE-018,45,27,7
2024-12-20,PROD-00181,STORE-018,2,18,10
2024-12-20,PROD-00119,STORE-018,89,16,7
2024-12-20,PROD-00203,STORE-018,108,12,14
2024-12-20,PROD-00176,STORE-018,28,19,14
2024-12-20,PROD-00125,STORE-018,108,14,5
2024-12-20,PROD-00221,STORE-018,87,18,5
2024-12-20,PROD-00131,STORE-018,83,17,14
2024-12-20,PROD-00010,STORE-018,202,15,10
2024-12-20,PROD-00228,STORE-018,45,12,14
2024-12-20,PROD-00057,STORE-018,-29,30,3
2024-12-20,PROD-00187,STORE-018,103,29,10
2024-12-20,PROD-00153,STORE-018,65,25,7
2024-12-20,PROD-00278,STORE-018,180,15,3
2024-12-20,PROD-00123,STORE-018,29,28,14
2024-12-20,PROD-00248,STORE-018,160,22,7
2024-12-20,PROD-00029,STORE-018,39,30,10
2024-12-20,PROD-00166,STORE-018,89,17,7
2024-12-20,PROD-00300,STORE-018,197,14,3
2024-12-20,PROD-00112,STORE-018,15,23,14
2024-12-20,PROD-00095,STORE-018,175,12,10
2024-12-20,PROD-00126,STORE-018,39,22,3
2024-12-20,PROD-00075,STORE-018,102,11,7
2024-12-20,PROD-00254,STORE-018,70,30,7
2024-12-20,PROD-00122,STORE-018,137,11,10
2024-12-20,PROD-00068,STORE-018,20,25,5
2024-12-20,PROD-00003,STORE-018,46,16,7
2024-12-20,PROD-00158,STORE-018,87,23,7
2024-12-20,PROD-00184,STORE-018,30,27,10
2024-12-20,PROD-00097,STORE-018,76,11,7
2024-12-20,PROD-00231,STORE-018,183,29,3
2024-12-20,PROD-00080,STORE-018,201,22,3
2024-12-20,PROD-00298,STORE-018,68,18,10
2024-12-20,PROD-00225,STORE-018,151,23,7
2024-12-20,PROD-00179,STORE-018,11,13,7
2024-12-20,PROD-00043,STORE-018,29,26,5
2024-12-20,PROD-00098,STORE-018,177,21,10
2024-12-20,PROD-00024,STORE-018,27,14,7
2024-12-20,PROD-00102,STORE-018,106,16,14
2024-12-20,PROD-00264,STORE-018,111,17,5
2024-12-20,PROD-00071,STORE-018,111,24,7
2024-12-20,PROD-00169,STORE-018,175,21,5
2024-12-20,PROD-00222,STORE-018,171,21,3
2024-12-20,PROD-00236,STORE-018,109,27,7
2024-12-20,PROD-00150,STORE-018,62,23,3
2024-12-20,PROD-00219,STORE-018,85,11,7
2024-12-20,PROD-00276,STORE-018,61,20,10
2024-12-20,PROD-00299,STORE-018,176,21,3
2024-12-20,PROD-00263,STORE-018,182,10,7
2024-12-20,PROD-00178,STORE-018,62,25,5
2024-12-20,PROD-00286,STORE-018,105,25,3
2024-12-20,PROD-00025,STORE-018,20,16,14
2024-12-20,PROD-00037,STORE-018,28,28,14
2024-12-20,PROD-00082,STORE-018,48,28,5
2024-12-20,PROD-00035,STORE-018,74,17,14
2024-12-20,PROD-00105,STORE-018,152,27,7
2024-12-20,PROD-00094,STORE-018,180,21,10
2024-12-20,PROD-00282,STORE-018,141,18,5
2024-12-20,PROD-00177,STORE-018,75,13,14
2024-12-20,PROD-00133,STORE-018,204,12,3
2024-12-20,PROD-00115,STORE-018,179,12,5
2024-12-20,PROD-00173,STORE-018,51,13,7
2024-12-20,PROD-00016,STORE-018,174,10,7
2024-12-20,PROD-00240,STORE-018,23,22,5
2024-12-20,PROD-00093,STORE-018,127,15,5
2024-12-20,PROD-00172,STORE-018,78,15,10
2024-12-20,PROD-00034,STORE-018,158,26,7
2024-12-20,PROD-00145,STORE-018,127,14,7
2024-12-20,PROD-00096,STORE-018,185,15,3
2024-12-20,PROD-00197,STORE-018,157,28,14
2024-12-20,PROD-00170,STORE-018,116,11,7
2024-12-20,PROD-00193,STORE-018,79,18,3
2024-12-20,PROD-00266,STORE-018,195,12,3
2024-12-20,PROD-00212,STORE-018,72,16,3
2024-12-20,PROD-00005,STORE-018,50,12,14
2024-12-20,PROD-00195,STORE-018,51,20,14
2024-12-20,PROD-00256,STORE-018,37,18,14
2024-12-20,PROD-00086,STORE-018,47,29,3
2024-12-20,PROD-00012,STORE-018,18,19,14
2024-12-21,PROD-00218,STORE-001,195,24,14
2024-12-21,PROD-00050,STORE-001,107,25,3
2024-12-21,PROD-00127,STORE-001,40,26,7
2024-12-21,PROD-00214,STORE-001,90,27,7
2024-12-21,PROD-00090,STORE-001,51,13,14
2024-12-21,PROD-00134,STORE-001,49,10,5
2024-12-21,PROD-00030,STORE-001,41,21,3
2024-12-21,PROD-00215,STORE-001,55,30,3
2024-12-21,PROD-00084,STORE-001,23,11,3
2024-12-21,PROD-00284,STORE-001,74,12,7
2024-12-21,PROD-00242,STORE-001,162,30,14
2024-12-21,PROD-00137,STORE-001,197,14,5
2024-12-21,PROD-00091,STORE-001,146,12,3
2024-12-21,PROD-00018,STORE-001,75,20,3
2024-12-21,PROD-00001,STORE-001,167,28,10
2024-12-21,PROD-00083,STORE-001,94,29,5
2024-12-21,PROD-00088,STORE-001,192,27,14
2024-12-21,PROD-00039,STORE-001,119,20,10
2024-12-21,PROD-00121,STORE-001,23,12,10
2024-12-21,PROD-00198,STORE-001,170,18,7
2024-12-21,PROD-00207,STORE-001,148,20,10
2024-12-21,PROD-00223,STORE-001,185,30,10
2024-12-21,PROD-00181,STORE-001,170,26,3
2024-12-21,PROD-00119,STORE-001,62,28,5
2024-12-21,PROD-00203,STORE-001,151,26,10
2024-12-21,PROD-00176,STORE-001,88,13,3
2024-12-21,PROD-00125,STORE-001,132,14,7
2024-12-21,PROD-00221,STORE-001,199,15,5
2024-12-21,PROD-00131,STORE-001,36,28,14
2024-12-21,PROD-00010,STORE-001,128,23,10
2024-12-21,PROD-00228,STORE-001,147,22,14
2024-12-21,PROD-00057,STORE-001,24,12,7
2024-12-21,PROD-00187,STORE-001,43,28,14
2024-12-21,PROD-00153,STORE-001,25,20,14
2024-12-21,PROD-00278,STORE-001,45,27,14
2024-12-21,PROD-00123,STORE-001,7,21,14
2024-12-21,PROD-00248,STORE-001,182,27,14
2024-12-21,PROD-00029,STORE-001,197,19,5
2024-12-21,PROD-00166,STORE-001,89,18,7
2024-12-21,PROD-00300,STORE-001,122,21,10
2024-12-21,PROD-00112,STORE-001,65,30,5
2024-12-21,PROD-00095,STORE-001,161,25,3
2024-12-21,PROD-00126,STORE-001,167,16,7
2024-12-21,PROD-00075,STORE-001,28,25,5
2024-12-21,PROD-00254,STORE-001,55,20,7
2024-12-21,PROD-00122,STORE-001,161,29,10
2024-12-21,PROD-00068,STORE-001,192,30,7
2024-12-21,PROD-00003,STORE-001,31,29,10
2024-12-21,PROD-00158,STORE-001,92,22,5
2024-12-21,PROD-00184,STORE-001,138,10,10
2024-12-21,PROD-00097,STORE-001,158,22,14
2024-12-21,PROD-00231,STORE-001,152,12,7
2024-12-21,PROD-00080,STORE-001,203,22,3
2024-12-21,PROD-00298,STORE-001,82,26,3
2024-12-21,PROD-00225,STORE-001,166,21,5
2024-12-21,PROD-00179,STORE-001,107,10,10
2024-12-21,PROD-00043,STORE-001,90,23,5
2024-12-21,PROD-00098,STORE-001,154,19,14
2024-12-21,PROD-00024,STORE-001,58,20,5
2024-12-21,PROD-00102,STORE-001,95,14,5
2024-12-21,PROD-00264,STORE-001,192,13,7
2024-12-21,PROD-00071,STORE-001,83,12,5
2024-12-21,PROD-00169,STORE-001,143,12,10
2024-12-21,PROD-00222,STORE-001,175,22,5
2024-12-21,PROD-00236,STORE-001,59,15,5
2024-12-21,PROD-00150,STORE-001,128,27,14
2024-12-21,PROD-00219,STORE-001,29,13,7
2024-12-21,PROD-00276,STORE-001,188,26,10
2024-12-21,PROD-00299,STORE-001,155,30,5
2024-12-21,PROD-00263,STORE-001,38,21,10
2024-12-21,PROD-00178,STORE-001,22,15,3
2024-12-21,PROD-00286,STORE-001,107,26,10
2024-12-21,PROD-00025,STORE-001,75,29,5
2024-12-21,PROD-00037,STORE-001,83,15,5
2024-12-21,PROD-00082,STORE-001,145,10,7
2024-12-21,PROD-00035,STORE-001,76,29,10
2024-12-21,PROD-00105,STORE-001,102,30,5
2024-12-21,PROD-00094,STORE-001,214,27,5
2024-12-21,PROD-00282,STORE-001,52,13,10
2024-12-21,PROD-00177,STORE-001,75,18,5
2024-12-21,PROD-00133,STORE-001,114,14,5
2024-12-21,PROD-00115,STORE-001,62,10,14
2024-12-21,PROD-00173,STORE-001,98,13,10
2024-12-21,PROD-00016,STORE-001,178,12,7
2024-12-21,PROD-00240,STORE-001,134,21,10
2024-12-21,PROD-00093,STORE-001,41,23,7
2024-12-21,PROD-00172,STORE-001,146,16,5
2024-12-21,PROD-00034,STORE-001,69,27,3
2024-12-21,PROD-00145,STORE-001,197,11,7
2024-12-21,PROD-00096,STORE-001,30,29,3
2024-12-21,PROD-00197,STORE-001,91,21,7
2024-12-21,PROD-00170,STORE-001,62,11,10
2024-12-21,PROD-00193,STORE-001,24,10,14
2024-12-21,PROD-00266,STORE-001,143,17,7
2024-12-21,PROD-00212,STORE-001,23,28,10
2024-12-21,PROD-00005,STORE-001,0,11,3
2024-12-21,PROD-00195,STORE-001,193,29,10
2024-12-21,PROD-00256,STORE-001,166,26,5
2024-12-21,PROD-00086,STORE-001,94,13,10
2024-12-21,PROD-00012,STORE-001,134,24,5
2024-12-21,PROD-00218,STORE-002,114,27,14
2024-12-21,PROD-00050,STORE-002,122,19,3
2024-12-21,PROD-00127,STORE-002,42,28,5
2024-12-21,PROD-00214,STORE-002,67,26,7
2024-12-21,PROD-00090,STORE-002,204,29,5
2024-12-21,PROD-00134,STORE-002,179,25,5
2024-12-21,PROD-00030,STORE-002,86,21,14
2024-12-21,PROD-00215,STORE-002,184,13,14
2024-12-21,PROD-00084,STORE-002,103,16,14
2024-12-21,PROD-00284,STORE-002,85,15,7
2024-12-21,PROD-00242,STORE-002,190,25,14
2024-12-21,PROD-00137,STORE-002,133,25,3
2024-12-21,PROD-00091,STORE-002,166,24,5
2024-12-21,PROD-00018,STORE-002,118,13,10
2024-12-21,PROD-00001,STORE-002,78,20,7
2024-12-21,PROD-00083,STORE-002,169,17,7
2024-12-21,PROD-00088,STORE-002,157,15,7
2024-12-21,PROD-00039,STORE-002,26,26,5
2024-12-21,PROD-00121,STORE-002,70,12,10
2024-12-21,PROD-00198,STORE-002,74,27,14
2024-12-21,PROD-00207,STORE-002,94,25,3
2024-12-21,PROD-00223,STORE-002,9999,19,3
2024-12-21,PROD-00181,STORE-002,109,26,14
2024-12-21,PROD-00119,STORE-002,76,15,10
2024-12-21,PROD-00203,STORE-002,183,21,7
2024-12-21,PROD-00176,STORE-002,122,20,10
2024-12-21,PROD-00125,STORE-002,76,13,5
2024-12-21,PROD-00221,STORE-002,67,11,14
2024-12-21,PROD-00131,STORE-002,147,23,14
2024-12-21,PROD-00010,STORE-002,53,27,10
2024-12-21,PROD-00228,STORE-002,70,19,5
2024-12-21,PROD-00057,STORE-002,46,26,7
2024-12-21,PROD-00187,STORE-002,111,13,5
2024-12-21,PROD-00153,STORE-002,134,30,14
2024-12-21,PROD-00278,STORE-002,150,28,7
2024-12-21,PROD-00123,STORE-002,57,21,14
2024-12-21,PROD-00248,STORE-002,129,23,7
2024-12-21,PROD-00029,STORE-002,35,17,10
2024-12-21,PROD-00166,STORE-002,108,28,7
2024-12-21,PROD-00300,STORE-002,51,17,3
2024-12-21,PROD-00112,STORE-002,81,27,10
2024-12-21,PROD-00095,STORE-002,110,17,7
2024-12-21,PROD-00126,STORE-002,65,21,5
2024-12-21,PROD-00075,STORE-002,96,28,3
2024-12-21,PROD-00254,STORE-002,173,13,5
2024-12-21,PROD-00122,STORE-002,48,21,7
2024-12-21,PROD-00068,STORE-002,148,19,7
2024-12-21,PROD-00003,STORE-002,153,23,14
2024-12-21,PROD-00158,STORE-002,35,21,14
2024-12-21,PROD-00184,STORE-002,158,11,10
2024-12-21,PROD-00097,STORE-002,186,29,14
2024-12-21,PROD-00231,STORE-002,58,15,7
2024-12-21,PROD-00080,STORE-002,150,29,3
2024-12-21,PROD-00298,STORE-002,37,22,10
2024-12-21,PROD-00225,STORE-002,73,10,14
2024-12-21,PROD-00179,STORE-002,61,28,10
2024-12-21,PROD-00043,STORE-002,162,10,10
2024-12-21,PROD-00098,STORE-002,44,25,3
2024-12-21,PROD-00024,STORE-002,174,21,3
2024-12-21,PROD-00102,STORE-002,193,16,3
2024-12-21,PROD-00264,STORE-002,70,27,7
2024-12-21,PROD-00071,STORE-002,7,20,7
2024-12-21,PROD-00169,STORE-002,52,21,10
2024-12-21,PROD-00222,STORE-002,19,13,5
2024-12-21,PROD-00236,STORE-002,28,15,10
2024-12-21,PROD-00150,STORE-002,119,11,3
2024-12-21,PROD-00219,STORE-002,36,12,10
2024-12-21,PROD-00276,STORE-002,123,26,14
2024-12-21,PROD-00299,STORE-002,167,25,5
2024-12-21,PROD-00263,STORE-002,152,27,7
2024-12-21,PROD-00178,STORE-002,83,18,5
2024-12-21,PROD-00286,STORE-002,149,29,3
2024-12-21,PROD-00025,STORE-002,63,12,14
2024-12-21,PROD-00037,STORE-002,206,21,5
2024-12-21,PROD-00082,STORE-002,152,27,3
2024-12-21,PROD-00035,STORE-002,149,12,5
2024-12-21,PROD-00105,STORE-002,172,14,7
2024-12-21,PROD-00094,STORE-002,173,16,3
2024-12-21,PROD-00282,STORE-002,202,13,14
2024-12-21,PROD-00177,STORE-002,81,28,14
2024-12-21,PROD-00133,STORE-002,55,13,14
2024-12-21,PROD-00115,STORE-002,12,29,7
2024-12-21,PROD-00173,STORE-002,11,19,7
2024-12-21,PROD-00016,STORE-002,180,29,10
2024-12-21,PROD-00240,STORE-002,163,21,10
2024-12-21,PROD-00093,STORE-002,128,25,5
2024-12-21,PROD-00172,STORE-002,24,22,10
2024-12-21,PROD-00034,STORE-002,129,25,3
2024-12-21,PROD-00145,STORE-002,151,19,5
2024-12-21,PROD-00096,STORE-002,143,29,5
2024-12-21,PROD-00197,STORE-002,170,23,10
2024-12-21,PROD-00170,STORE-002,12,21,7
2024-12-21,PROD-00193,STORE-002,163,19,14
2024-12-21,PROD-00266,STORE-002,153,28,10
2024-12-21,PROD-00212,STORE-002,73,10,10
2024-12-21,PROD-00005,STORE-002,94,18,10
2024-12-21,PROD-00195,STORE-002,112,13,5
2024-12-21,PROD-00256,STORE-002,127,10,7
2024-12-21,PROD-00086,STORE-002,162,20,3
2024-12-21,PROD-00012,STORE-002,68,29,7
2024-12-21,PROD-00218,STORE-003,85,28,14
2024-12-21,PROD-00050,STORE-003,17,13,10
2024-12-21,PROD-00127,STORE-003,24,13,10
2024-12-21,PROD-00214,STORE-003,97,18,14
2024-12-21,PROD-00090,STORE-003,161,13,10
2024-12-21,PROD-00134,STORE-003,160,27,14
