order_id,order_time,product_id,store_id,customer_id,qty,selling_price_aed,discount_pct,payment_status,return_flag
ORD-0020289,2024-08-21 04:49:00,PROD-00163,STORE-009,CUST-000171,2,23.08,0.0,Paid,False
ORD-0020290,2024-10-18 06:01:00,PROD-00300,STORE-008,CUST-004007,1,41.84,5.0,Paid,False
ORD-0020291,2024-05-07 11:03:00,PROD-00185,STORE-005,CUST-002099,4,3456.28,20.0,Failed,False
ORD-0020293,2024-07-02 00:47:59,PROD-00191,STORE-009,CUST-003576,2,54.93,10.0,Paid,False
ORD-0020294,2024-04-12 19:27:36,PROD-00052,STORE-017,CUST-000721,1,1530.91,15.0,Paid,False
ORD-0020295,2024-09-15 17:36:53,PROD-00170,STORE-012,CUST-004694,1,439.09,0.0,Paid,False
ORD-0020296,2024-08-25 09:42:00,PROD-00239,STORE-002,CUST-000249,3,150.4,10.0,Paid,False
ORD-0020297,2024-10-09 22:15:00,PROD-00110,STORE-016,CUST-003451,2,95.59,15.0,Paid,False
ORD-0020298,2024-10-09 09:16:20,PROD-00001,STORE-012,CUST-002415,1,484.93,20.0,Refunded,False
ORD-0020299,2024-04-25 04:54:20,PROD-00080,STORE-006,CUST-002046,1,1143.95,15.0,Failed,True
ORD-0020300,2024-11-24 17:09:18,PROD-00156,STORE-013,CUST-001185,2,1728.56,10.0,Refunded,False
ORD-0020301,2024-02-15 23:03:35,PROD-00009,STORE-009,CUST-003456,1,224.59,0.0,Paid,False
ORD-0020302,2024-04-20 03:17:00,PROD-00291,STORE-003,CUST-003848,5,129.08,0.0,Paid,False
ORD-0020303,2024-01-31 08:48:22,PROD-00217,STORE-004,CUST-001363,3,137.74,20.0,Paid,False
ORD-0020304,2024-07-30 16:57:11,PROD-00193,STORE-010,CUST-000960,1,1268.51,15.0,Paid,False
ORD-0020305,2024-01-02 00:35:37,PROD-00041,STORE-014,CUST-000200,2,192.35,10.0,Paid,False
ORD-0020306,2024-01-03 21:44:00,PROD-00298,STORE-015,CUST-004216,1,630.22,30.0,Paid,False
ORD-0020307,2024-04-24 23:18:00,PROD-00276,STORE-013,CUST-003607,1,203.79,15.0,Paid,False
ORD-0020308,2024-07-21 18:26:37,PROD-00127,STORE-017,CUST-002932,2,3804.39,5.0,Paid,False
ORD-0020309,2024-12-13 13:30:05,PROD-00194,STORE-002,CUST-003927,3,489.88,15.0,Paid,False
ORD-0020310,2024-04-01 18:20:49,PROD-00057,STORE-003,CUST-001679,1,243.84,20.0,Paid,False
ORD-0020311,2024-05-30 10:53:28,PROD-00212,STORE-014,CUST-000333,2,62.18,10.0,Paid,False
ORD-0020312,2024-02-11 20:23:15,PROD-00054,STORE-012,CUST-002152,1,12.03,0.0,Paid,False
ORD-0020313,2024-11-21 02:13:26,PROD-00156,STORE-015,CUST-002805,1,1536.5,20.0,Refunded,False
ORD-0020314,2024-07-26 13:44:28,PROD-00033,STORE-009,CUST-000108,3,351.97,0.0,Paid,False
ORD-0020315,2024-10-06 06:27:00,PROD-00146,STORE-017,CUST-004893,1,337.03,10.0,Paid,False
ORD-0020316,2024-07-04 11:15:49,PROD-00073,STORE-002,CUST-004043,4,436.59,0.0,Paid,False
ORD-0020317,2024-09-18 12:47:03,PROD-00267,STORE-006,CUST-000432,20,59.17,5.0,Paid,False
ORD-0020318,2024-05-26 08:53:26,PROD-00219,STORE-017,CUST-004821,3,1102.38,30.0,Refunded,False
ORD-0020319,2024-04-16 01:13:01,PROD-00081,STORE-012,CUST-002733,2,36.49,0.0,Refunded,False
ORD-0020320,2024-11-10 20:56:10,PROD-00234,STORE-006,CUST-000582,1,261.47,0.0,Paid,True
ORD-0020321,2024-08-20 10:10:54,PROD-00210,STORE-007,CUST-002247,1,113.59,15.0,Paid,False
ORD-0020322,2024-10-22 03:26:13,PROD-00060,STORE-006,CUST-002376,1,704.13,0.0,Paid,False
ORD-0020323,2024-12-17 15:46:41,PROD-00226,STORE-007,CUST-001568,1,240.53,0.0,Paid,False
ORD-0020324,2024-11-05 14:59:00,PROD-00182,STORE-004,CUST-000568,1,104.47,0.0,Paid,True
ORD-0020325,2024-06-05 17:30:00,PROD-00200,STORE-010,CUST-003476,3,2773.77,10.0,Paid,False
ORD-0020326,2024-04-23 04:04:03,PROD-00075,STORE-006,CUST-004252,2,129.71,5.0,Failed,False
ORD-0020327,2024-04-25 08:59:02,PROD-00234,STORE-005,CUST-000934,1,222.25,15.0,Paid,False
ORD-0020328,2024-10-17 13:07:00,PROD-00092,STORE-007,CUST-003462,1,1160.95,0.0,Failed,False
ORD-0020329,2024-05-16 12:45:39,PROD-00261,STORE-016,CUST-001274,2,43.69,20.0,Paid,False
ORD-0020330,2024-09-28 20:13:41,PROD-00173,STORE-006,CUST-004496,1,177.72,15.0,Paid,False
ORD-0020331,2024-08-10 09:37:13,PROD-00274,STORE-013,CUST-003567,2,76.56,0.0,Paid,True
ORD-0020332,2024-01-09 17:39:30,PROD-00089,STORE-004,CUST-000874,1,66.18,20.0,Paid,False
ORD-0020333,2024-05-26 15:11:00,PROD-00099,STORE-012,CUST-003539,1,454.37,20.0,Paid,False
ORD-0020334,2024-01-31 15:53:09,PROD-00298,STORE-012,CUST-001831,2,855.3,5.0,Paid,False
ORD-0020335,2024-05-22 08:42:00,PROD-00277,STORE-017,CUST-003480,2,28.4,10.0,Paid,False
ORD-0020336,2024-08-27 01:12:16,PROD-00021,STORE-008,CUST-003782,2,368.71,5.0,Paid,False
ORD-0020337,2024-07-13 08:53:54,PROD-00048,STORE-014,CUST-004864,1,3916.0,5.0,Paid,False
ORD-0020338,2024-03-12 17:14:50,PROD-00030,STORE-005,CUST-004273,1,729.09,10.0,Paid,False
ORD-0020339,2024-04-07 18:18:55,PROD-00012,STORE-001,CUST-000749,1,264.64,20.0,Paid,False
ORD-0020340,2024-03-18 04:32:00,PROD-00258,STORE-002,CUST-003600,3,3387.16,15.0,Paid,False
ORD-0020341,2024-07-08 13:46:05,PROD-00121,STORE-018,CUST-000638,3,200.67,15.0,Paid,False
ORD-0020342,2024-07-09 03:56:38,PROD-00269,STORE-011,CUST-001750,2,1497.37,10.0,Paid,False
ORD-0020343,2024-06-28 00:48:27,PROD-00223,STORE-002,CUST-003064,2,669.24,5.0,Paid,False
ORD-0020344,2024-07-04 14:49:46,PROD-00053,STORE-008,CUST-002479,2,104.76,5.0,Paid,False
ORD-0020345,2024-04-02 06:12:53,PROD-00065,STORE-003,CUST-002700,1,1196.73,0.0,Refunded,False
ORD-0020346,2024-05-21 21:37:36,PROD-00217,STORE-002,CUST-004586,2,163.56,5.0,Failed,False
ORD-0020347,2024-08-29 14:54:47,PROD-00163,STORE-010,CUST-000409,1,23.08,0.0,Paid,False
ORD-0020348,2024-04-12 18:23:21,PROD-00055,STORE-016,CUST-001687,1,1657.78,15.0,Paid,False
ORD-0020349,2024-12-10 02:43:06,PROD-00088,STORE-009,CUST-003524,1,465.21,10.0,Paid,False
ORD-0020350,2024-12-03 01:52:03,PROD-00064,STORE-016,CUST-001684,3,242.3,20.0,Paid,False
ORD-0020351,2024-04-09 08:08:05,PROD-00133,STORE-016,CUST-002797,2,78.45,0.0,Paid,False
ORD-0020352,2024-10-18 19:51:48,PROD-00219,STORE-003,CUST-001614,1,1417.35,10.0,Paid,False
ORD-0020353,2024-07-06 23:36:00,PROD-00246,STORE-003,CUST-004623,1,161.72,5.0,Paid,False
ORD-0020354,2024-01-18 01:28:00,PROD-00178,STORE-013,CUST-000128,2,256.75,15.0,Paid,False
ORD-0020355,2024-02-01 03:23:00,PROD-00124,STORE-001,CUST-001715,3,1443.22,0.0,Paid,False
ORD-0020356,2024-06-01 03:06:00,PROD-00283,STORE-012,CUST-003364,1,70.46,0.0,Paid,False
ORD-0020357,2024-01-21 23:04:48,PROD-00205,STORE-018,CUST-003072,2,73.91,0.0,Paid,False
ORD-0020358,2024-08-16 18:50:13,PROD-00290,STORE-018,CUST-004957,1,3694.23,15.0,Failed,False
ORD-0020359,2024-03-18 08:17:04,PROD-00239,STORE-007,CUST-002856,1,158.75,5.0,Paid,False
ORD-0020360,2024-06-05 02:19:28,PROD-00180,STORE-004,CUST-003683,1,136.15,5.0,Paid,False
ORD-0020361,2024-09-25 07:47:00,PROD-00037,STORE-002,CUST-004008,1,861.98,10.0,Paid,False
ORD-0020362,2024-06-10 03:30:00,PROD-00048,STORE-011,CUST-000235,2,3709.89,10.0,Paid,False
ORD-0020363,2024-09-10 18:34:22,PROD-00149,STORE-014,CUST-002651,1,2219.35,15.0,Paid,False
ORD-0020364,2024-11-03 17:01:52,PROD-00004,STORE-004,CUST-002689,1,394.71,10.0,Paid,False
ORD-0020365,2024-09-22 16:29:05,PROD-00054,STORE-006,CUST-003384,3,12.03,0.0,Paid,False
ORD-0020366,2024-11-28 18:13:29,PROD-00013,STORE-011,CUST-000743,1,3937.42,5.0,Paid,False
ORD-0020367,2024-09-14 01:50:02,PROD-00205,STORE-016,CUST-004471,2,66.52,10.0,Paid,True
ORD-0020368,2024-05-26 18:36:30,PROD-00289,STORE-009,CUST-000266,1,133.45,0.0,Paid,False
ORD-0020369,2024-07-12 02:06:31,PROD-00015,STORE-002,CUST-001041,1,138.61,5.0,Paid,False
ORD-0020370,2024-11-20 11:37:36,PROD-00231,STORE-005,CUST-004523,4,96.7,20.0,Paid,False
ORD-0020371,2024-05-02 18:44:31,PROD-00224,STORE-011,CUST-004720,3,2503.46,5.0,Paid,False
ORD-0020372,2024-01-01 15:33:42,PROD-00227,STORE-018,CUST-002236,1,999.61,20.0,Paid,False
ORD-0020373,2024-10-17 21:11:19,PROD-00014,STORE-002,CUST-004268,2,1010.72,0.0,Paid,False
ORD-0020374,2024-07-20 22:42:41,PROD-00109,STORE-018,CUST-004987,2,88.88,20.0,Paid,False
ORD-0020375,2024-09-12 21:31:50,PROD-00295,STORE-014,CUST-004440,4,225.84,15.0,Paid,False
ORD-0020376,2024-10-27 23:55:07,PROD-00268,STORE-017,CUST-000061,2,100.69,10.0,Paid,False
ORD-0020377,2024-10-13 00:22:30,PROD-00191,STORE-010,CUST-001894,2,57.98,5.0,Paid,False
ORD-0020378,2024-08-21 14:57:35,PROD-00097,STORE-007,CUST-004268,2,465.14,30.0,Paid,False
ORD-0020379,2024-11-26 20:46:00,PROD-00011,STORE-017,CUST-000361,4,526.23,0.0,Paid,False
ORD-0020380,2024-01-07 09:14:00,PROD-00274,STORE-001,CUST-002291,1,65.08,15.0,Paid,False
ORD-0020381,2024-04-11 19:27:27,PROD-00178,STORE-018,CUST-002494,1,256.75,15.0,Paid,False
ORD-0020382,2024-06-20 22:25:52,PROD-00284,STORE-003,CUST-002715,2,185.31,0.0,Paid,True
ORD-0020383,2024-02-11 22:00:00,PROD-00071,STORE-006,CUST-001122,1,1592.94,0.0,Paid,True
ORD-0020384,2024-03-30 00:07:40,PROD-00258,STORE-011,CUST-000452,2,3187.92,20.0,Failed,False
ORD-0020385,2024-03-17 22:55:15,PROD-00199,STORE-004,CUST-004917,3,240.89,5.0,Failed,False
ORD-0020386,2024-09-12 14:04:42,PROD-00002,STORE-002,CUST-002456,1,256.51,30.0,Paid,False
ORD-0020387,2024-09-10 00:49:01,PROD-00077,STORE-008,CUST-004054,1,3804.63,0.0,Paid,False
ORD-0020388,2024-07-23 15:22:50,PROD-00053,STORE-005,CUST-001963,1,99.24,10.0,Paid,False
ORD-0020389,2024-02-14 14:58:10,PROD-00027,STORE-005,CUST-000053,2,692.26,0.0,Paid,False
ORD-0020390,2024-12-28 18:32:32,PROD-00251,STORE-014,CUST-004615,1,93.17,5.0,Failed,False
ORD-0020391,2024-01-25 12:02:51,PROD-00292,STORE-007,CUST-001508,2,455.65,5.0,Paid,False
ORD-0020392,2024-02-22 15:31:00,PROD-00003,STORE-010,CUST-002320,2,1154.42,0.0,Paid,False
ORD-0020393,2024-03-02 07:51:00,PROD-00166,STORE-013,CUST-002273,3,22.75,5.0,Paid,True
ORD-0020394,2024-03-08 21:46:44,PROD-00246,STORE-016,CUST-003991,1,170.23,0.0,Paid,False
ORD-0020395,2024-05-18 16:36:11,PROD-00183,STORE-016,CUST-000818,1,1261.51,15.0,Refunded,False
ORD-0020396,2024-11-17 21:26:06,PROD-00050,STORE-005,CUST-003107,2,601.18,20.0,Paid,False
ORD-0020397,2024-10-12 20:31:52,PROD-00260,STORE-008,CUST-003240,1,79.6,0.0,Failed,False
ORD-0020398,2024-10-01 06:38:15,PROD-00001,STORE-013,CUST-004617,4,575.85,5.0,Paid,False
ORD-0020399,2024-08-01 01:55:09,PROD-00141,STORE-016,CUST-001241,3,361.54,0.0,Paid,True
ORD-0020400,2024-06-20 10:01:00,PROD-00073,STORE-009,CUST-000944,1,371.1,15.0,Paid,False
ORD-0020401,2024-06-09 11:54:33,PROD-00095,STORE-002,CUST-002219,2,1609.8,5.0,Paid,False
ORD-0020402,2024-01-06 05:34:00,PROD-00129,STORE-006,CUST-003739,1,20.69,20.0,Paid,False
ORD-0020403,2024-12-24 04:19:00,PROD-00264,STORE-011,CUST-004940,1,326.01,0.0,Paid,True
ORD-0020404,2024-07-10 14:08:00,PROD-00161,STORE-009,CUST-004746,4,53.0,5.0,Paid,False
ORD-0020405,2024-02-22 01:41:00,PROD-00208,STORE-018,CUST-001926,2,289.94,15.0,Paid,False
ORD-0020406,2024-04-17 03:41:57,PROD-00223,STORE-013,CUST-000014,20,634.01,10.0,Paid,True
ORD-0020407,2024-04-08 12:08:00,PROD-00235,STORE-001,CUST-004870,1,469.91,15.0,Paid,False
ORD-0020408,2024-03-18 10:18:11,PROD-00175,STORE-018,CUST-000939,1,634.5,5.0,Paid,False
ORD-0020409,2024-11-08 10:09:21,PROD-00297,STORE-013,CUST-000508,1,253.84,0.0,Paid,False
ORD-0020410,2024-06-30 20:55:46,PROD-00192,STORE-003,CUST-001905,2,276.1,5.0,Paid,False
ORD-0020411,2024-08-14 02:30:39,PROD-00101,STORE-018,CUST-001123,3,758.54,5.0,Failed,False
ORD-0020412,2024-11-23 03:40:18,PROD-00267,STORE-006,CUST-000513,1,62.28,0.0,Paid,False
ORD-0020413,2024-07-22 18:44:00,PROD-00063,STORE-010,CUST-002782,1,392.84,5.0,Refunded,False
ORD-0020414,2024-05-14 13:45:31,PROD-00276,STORE-002,CUST-002078,1,227.76,5.0,Failed,False
ORD-0020415,2024-05-15 19:29:00,PROD-00075,STORE-005,CUST-001652,2,129.71,0.0,Paid,False
ORD-0020416,2024-05-11 00:10:27,PROD-00247,STORE-017,CUST-002849,3,184.05,15.0,Paid,False
ORD-0020417,2024-04-20 03:19:57,PROD-00146,STORE-016,CUST-001636,2,355.76,5.0,Paid,False
ORD-0020418,2024-12-11 05:58:00,PROD-00210,STORE-004,CUST-000397,1,113.59,15.0,Paid,False
ORD-0020419,2024-05-25 01:39:00,PROD-00020,STORE-011,CUST-003484,2,496.77,0.0,Paid,False
ORD-0020420,2024-11-16 15:01:23,PROD-00274,STORE-013,CUST-004429,1,61.25,20.0,Paid,True
ORD-0020421,2024-03-10 23:01:00,PROD-00051,STORE-015,CUST-000108,2,433.99,5.0,Paid,False
ORD-0020422,2024-04-17 06:20:00,PROD-00121,STORE-014,CUST-000968,1,212.47,10.0,Paid,False
ORD-0020423,2024-05-10 09:26:25,PROD-00173,STORE-003,CUST-001546,3,209.08,0.0,Paid,False
ORD-0020424,2024-04-09 23:23:50,PROD-00256,STORE-013,CUST-001259,4,245.21,10.0,Failed,False
ORD-0020425,2024-02-27 17:45:56,PROD-00214,STORE-011,CUST-003560,1,270.56,5.0,Paid,False
ORD-0020426,2024-10-15 21:44:12,PROD-00116,STORE-015,CUST-000010,4,132.82,0.0,Paid,False
ORD-0020427,2024-06-23 01:05:05,PROD-00278,STORE-007,CUST-003396,1,99.54,20.0,Paid,False
ORD-0020428,2024-03-20 04:22:00,PROD-00180,STORE-018,CUST-001295,4,136.15,5.0,Paid,False
ORD-0020429,2024-11-21 14:25:04,PROD-00160,STORE-014,CUST-004521,1,148.33,0.0,Paid,False
ORD-0020430,2024-09-01 08:02:06,PROD-00165,STORE-009,CUST-002458,1,885.6,10.0,Paid,False
ORD-0020431,2024-11-06 02:53:00,PROD-00044,STORE-015,CUST-001544,2,411.45,10.0,Paid,True
ORD-0020432,2024-03-25 13:47:25,PROD-00272,STORE-016,CUST-000018,3,1126.94,15.0,Paid,False
ORD-0020433,2024-08-02 20:56:26,PROD-00172,STORE-002,CUST-003526,1,1202.77,0.0,Paid,False
ORD-0020434,2024-04-25 10:47:00,PROD-00061,STORE-014,CUST-002264,1,56.2,0.0,Paid,False
ORD-0020435,2024-10-10 20:03:06,PROD-00161,STORE-014,CUST-004860,1,53.0,5.0,Paid,False
ORD-0020436,2024-12-17 04:36:03,PROD-00227,STORE-005,CUST-001809,1,1187.03,5.0,Paid,False
ORD-0020437,2024-08-09 00:14:41,PROD-00091,STORE-008,CUST-002544,2,95.03,0.0,Paid,False
ORD-0020438,2024-01-06 21:38:00,PROD-00115,STORE-005,CUST-001489,2,12.49,10.0,Failed,False
ORD-0020439,2024-10-14 12:02:45,PROD-00022,STORE-005,CUST-003854,1,810.44,0.0,Paid,False
ORD-0020440,2024-08-27 03:52:21,PROD-00156,STORE-007,CUST-001798,3,1632.53,15.0,Paid,False
ORD-0020441,2024-06-17 23:15:57,PROD-00266,STORE-010,CUST-001133,1,68.83,0.0,Paid,False
ORD-0020442,2024-06-25 00:00:55,PROD-00151,STORE-002,CUST-001212,3,77.24,20.0,Paid,False
ORD-0020443,2024-09-01 00:32:20,PROD-00109,STORE-008,CUST-004894,3,99.99,10.0,Paid,False
ORD-0020444,2024-09-29 02:57:54,PROD-00195,STORE-003,CUST-004979,2,766.36,20.0,Paid,False
ORD-0020445,2024-03-07 21:32:00,PROD-00051,STORE-013,CUST-004981,1,433.99,5.0,Paid,False
ORD-0020446,2024-06-03 03:09:02,PROD-00144,STORE-014,CUST-003131,1,31.21,0.0,Paid,True
ORD-0020447,2024-05-29 14:11:21,PROD-00212,STORE-011,CUST-004504,2,65.64,5.0,Paid,False
ORD-0020448,2024-06-19 12:02:49,PROD-00220,STORE-012,CUST-003005,3,22.54,10.0,Paid,False
ORD-0020449,2024-03-18 01:25:42,PROD-00223,STORE-014,CUST-001194,1,669.24,5.0,Paid,False
ORD-0020450,2024-10-01 23:48:12,PROD-00106,STORE-002,CUST-002753,2,30.91,0.0,Paid,False
ORD-0020451,2024-10-10 23:37:00,PROD-00042,STORE-012,CUST-003804,1,327.78,0.0,Paid,False
ORD-0020452,2024-04-20 20:51:01,PROD-00077,STORE-005,CUST-002841,1,3804.63,0.0,Paid,False
ORD-0020453,2024-11-13 21:24:30,PROD-00172,STORE-001,CUST-004175,5,1082.49,10.0,Paid,False
ORD-0020454,2024-06-28 01:47:29,PROD-00294,STORE-016,CUST-001756,1,1190.02,5.0,Paid,True
ORD-0020455,2024-05-11 19:11:13,PROD-00158,STORE-018,CUST-004514,1,93.73,0.0,Paid,True
ORD-0020456,2024-01-14 13:09:16,PROD-00153,STORE-001,CUST-003141,2,79.24,10.0,Paid,True
ORD-0020457,2024-01-03 21:21:00,PROD-00037,STORE-004,CUST-002689,1,861.98,0.0,Paid,True
ORD-0020458,2024-06-19 18:55:00,PROD-00176,STORE-009,CUST-000536,3,189.52,10.0,Paid,False
ORD-0020459,2024-01-21 18:58:13,PROD-00180,STORE-010,CUST-000192,2,143.32,0.0,Paid,False
ORD-0020460,2024-06-17 11:17:35,PROD-00128,STORE-005,CUST-004257,2,66.53,15.0,Paid,False
ORD-0020462,2024-05-21 14:40:57,PROD-00262,STORE-017,CUST-001699,3,195.45,10.0,Refunded,False
ORD-0020463,2024-06-21 03:48:06,PROD-00176,STORE-004,CUST-004623,1,180.04,5.0,Paid,False
ORD-0020464,2024-08-19 14:19:34,PROD-00247,STORE-010,CUST-001573,1,205.7,5.0,Paid,False
ORD-0020465,2024-07-19 11:52:42,PROD-00091,STORE-006,CUST-004650,3,95.03,0.0,Paid,False
ORD-0020466,2024-03-15 17:10:55,PROD-00214,STORE-005,CUST-003041,3,213.6,25.0,Paid,False
ORD-0020467,2024-11-24 21:39:00,PROD-00149,STORE-016,CUST-004491,1,1958.25,25.0,Paid,False
ORD-0020468,2024-06-19 05:41:25,PROD-00293,STORE-006,CUST-001129,2,61.08,5.0,Paid,False
ORD-0020469,2024-06-25 16:12:22,PROD-00286,STORE-017,CUST-004757,1,148.28,10.0,Paid,False
ORD-0020470,2024-03-23 20:00:23,PROD-00280,STORE-009,CUST-001045,2,56.62,25.0,Paid,False
ORD-0020471,2024-02-04 10:26:45,PROD-00077,STORE-014,CUST-001284,2,2663.24,30.0,Paid,False
ORD-0020472,2024-09-27 14:35:00,PROD-00183,STORE-008,CUST-003164,3,1484.13,0.0,Paid,False
ORD-0020473,2024-05-02 02:10:00,PROD-00142,STORE-013,CUST-003866,1,29.35,15.0,Paid,False
ORD-0020474,2024-07-31 09:33:00,PROD-00034,STORE-006,CUST-004267,3,809.51,15.0,Paid,False
ORD-0020475,2024-10-05 18:33:27,PROD-00047,STORE-003,CUST-003461,3,304.0,0.0,Paid,False
ORD-0020476,2024-01-29 17:37:00,PROD-00280,STORE-006,CUST-003837,2,64.17,15.0,Paid,False
ORD-0020477,2024-04-05 07:54:00,PROD-00083,STORE-008,CUST-000352,2,157.71,0.0,Paid,False
ORD-0020478,2024-12-12 14:30:00,PROD-00286,STORE-009,CUST-002284,2,140.05,15.0,Paid,False
ORD-0020479,2024-09-04 16:16:21,PROD-00140,STORE-014,CUST-002625,1,760.3,0.0,Paid,False
ORD-0020480,2024-06-27 15:06:14,PROD-00052,STORE-006,CUST-000526,1,1530.91,15.0,Paid,False
ORD-0020481,2024-05-25 21:04:41,PROD-00206,STORE-004,CUST-002316,1,718.14,20.0,Failed,True
ORD-0020482,2024-10-16 08:41:18,PROD-00139,STORE-009,CUST-000093,1,340.78,15.0,Failed,False
ORD-0020483,2024-12-22 02:58:53,PROD-00146,STORE-010,CUST-001472,1,318.31,15.0,Refunded,True
ORD-0020484,2024-10-22 01:39:27,PROD-00184,STORE-004,CUST-004381,1,510.31,0.0,Paid,False
ORD-0020485,2024-12-12 20:49:00,PROD-00299,STORE-008,CUST-000575,3,93.58,30.0,Paid,False
ORD-0020486,2024-08-22 15:24:49,PROD-00121,STORE-002,CUST-001259,1,188.86,20.0,Paid,False
ORD-0020487,2024-02-20 13:46:57,PROD-00051,STORE-013,CUST-002537,1,365.46,20.0,Paid,False
ORD-0020488,2024-12-26 08:02:31,PROD-00249,STORE-007,CUST-001916,1,4434.56,5.0,Paid,False
ORD-0020489,2024-03-24 06:52:00,PROD-00214,STORE-004,CUST-001287,2,284.8,0.0,Paid,False
ORD-0020490,2024-11-09 12:13:47,PROD-00241,STORE-007,CUST-003121,1,324.54,15.0,Paid,False
ORD-0020491,2024-11-01 22:06:43,PROD-00139,STORE-007,CUST-000203,1,340.78,15.0,Paid,False
ORD-0020492,2024-06-10 03:18:00,PROD-00009,STORE-003,CUST-000385,2,224.59,0.0,Paid,False
ORD-0020493,2024-11-01 18:53:45,PROD-00140,STORE-011,CUST-001430,1,722.28,5.0,Paid,False
ORD-0020494,2024-09-05 05:13:00,PROD-00277,STORE-008,CUST-004932,2,31.56,0.0,Paid,False
ORD-0020495,2024-01-02 14:13:00,PROD-00022,STORE-013,CUST-000378,4,810.44,0.0,Paid,True
ORD-0020496,2024-02-12 01:16:48,PROD-00285,STORE-004,CUST-001779,3,183.75,5.0,Paid,False
ORD-0020497,2024-07-15 15:17:11,PROD-00205,STORE-017,CUST-000561,2,73.91,0.0,Paid,False
ORD-0020498,2024-09-10 13:27:26,PROD-00004,STORE-011,CUST-003015,1,394.71,10.0,Paid,False
ORD-0020499,2024-12-24 19:33:18,PROD-00137,STORE-003,CUST-002902,1,67.21,10.0,Paid,False
ORD-0020500,2024-03-18 13:48:00,PROD-00232,STORE-004,CUST-004235,1,19.85,5.0,Paid,False
ORD-0020501,2024-10-06 10:37:20,PROD-00108,STORE-014,CUST-003589,5,502.72,10.0,Paid,False
ORD-0020502,2024-01-08 20:28:36,PROD-00051,STORE-013,CUST-004419,1,411.15,10.0,Paid,False
ORD-0020503,2024-07-28 22:27:35,PROD-00074,STORE-002,CUST-003546,2,655.31,5.0,Paid,False
ORD-0020504,2024-08-21 12:35:10,PROD-00050,STORE-014,CUST-004713,2,601.18,20.0,Paid,False
ORD-0020505,2024-03-14 11:02:46,PROD-00061,STORE-018,CUST-004893,3,53.39,5.0,Paid,False
ORD-0020506,2024-11-06 01:39:02,PROD-00209,STORE-013,CUST-001452,2,335.2,10.0,Paid,False
ORD-0020507,2024-03-23 15:22:02,PROD-00060,STORE-010,CUST-002424,2,704.13,0.0,Paid,False
ORD-0020508,2024-04-28 03:10:44,PROD-00138,STORE-005,CUST-002765,1,377.4,15.0,Paid,False
ORD-0020509,2024-11-04 23:23:00,PROD-00051,STORE-017,CUST-000545,1,433.99,5.0,Paid,False
ORD-0020510,2024-08-27 01:48:00,PROD-00283,STORE-016,CUST-003752,3,66.94,5.0,Paid,False
ORD-0020511,2024-11-22 22:00:27,PROD-00280,STORE-014,CUST-000708,4,64.17,15.0,Paid,False
ORD-0020512,2024-02-08 03:09:37,PROD-00116,STORE-003,CUST-004524,1,119.54,10.0,Paid,False
ORD-0020513,2024-01-13 09:48:20,PROD-00050,STORE-006,CUST-000501,2,751.47,0.0,Paid,True
ORD-0020514,2024-12-11 17:15:48,PROD-00021,STORE-010,CUST-003927,1,329.9,15.0,Failed,False
ORD-0020515,2024-10-18 05:50:28,PROD-00143,STORE-006,CUST-001181,2,16.75,10.0,Paid,False
ORD-0020516,2024-11-04 16:04:00,PROD-00102,STORE-004,CUST-000765,1,732.06,5.0,Paid,False
ORD-0020517,2024-09-20 20:33:00,PROD-00210,STORE-017,CUST-004510,3,120.28,10.0,Paid,False
ORD-0020518,2024-12-02 23:40:00,PROD-00011,STORE-010,CUST-001519,2,447.3,15.0,Failed,False
ORD-0020519,2024-05-03 18:51:26,PROD-00193,STORE-018,CUST-004846,1,1268.51,15.0,Refunded,False
ORD-0020520,2024-06-12 08:22:57,PROD-00122,STORE-007,CUST-003708,2,350.66,30.0,Refunded,True
ORD-0020521,2024-04-22 02:54:00,PROD-00214,STORE-011,CUST-000935,5,284.8,0.0,Paid,False
ORD-0020522,2024-07-11 04:16:17,PROD-00133,STORE-013,CUST-003528,2,66.68,15.0,Paid,False
ORD-0020523,2024-12-14 15:19:13,PROD-00152,STORE-010,CUST-002136,3,296.42,0.0,Paid,False
ORD-0020524,2024-12-15 13:24:11,PROD-00007,STORE-009,CUST-000064,2,333.9,0.0,Paid,False
ORD-0020525,2024-03-17 18:50:27,PROD-00159,STORE-010,CUST-002581,3,3452.9,15.0,Refunded,True
ORD-0020526,2024-03-13 12:19:48,PROD-00125,STORE-011,CUST-003004,2,401.89,0.0,Paid,False
ORD-0020527,2024-09-23 14:22:16,PROD-00275,STORE-014,CUST-000789,3,929.08,15.0,Paid,False
ORD-0020528,2024-04-26 11:42:00,PROD-00134,STORE-005,CUST-000146,2,72.48,15.0,Paid,False
ORD-0020529,2024-05-05 15:40:43,PROD-00175,STORE-011,CUST-001217,3,601.1,10.0,Paid,False
ORD-0020530,2024-05-06 17:00:09,PROD-00097,STORE-011,CUST-001523,1,564.81,15.0,Paid,False
ORD-0020531,2024-10-30 16:23:00,PROD-00055,STORE-002,CUST-002002,2,1560.26,20.0,Paid,False
ORD-0020532,2024-06-19 08:21:10,PROD-00093,STORE-011,CUST-000668,1,68.5,0.0,Paid,False
ORD-0020533,2024-03-02 08:27:37,PROD-00070,STORE-010,CUST-004278,1,115.98,0.0,Refunded,False
